title,store,sells,price,Unnamed: 0
apple+iphonexsmax,数码科技1628_1628,294.0,3168.0,1389.5
vivo+iqoo,天骐骏通信商城,293.0,1275.11,1394.0
美图+t9,儸儸儸洪,293.0,500.0,1392.0
华为+p30,网易租租赁,293.0,30.0,1393.0
apple+iphone11promax,angel111999,292.0,6380.0,1395.0
apple+iphonexr,亦儿手机店,292.0,3400.0,1396.0
apple+iphone11promax,eason98765,291.0,4645.35,1399.0
apple+iphone8plus,如家米店,291.0,2018.0,1398.0
红米+k20pro,三际数码官方旗舰店,291.0,2599.0,1397.0
apple+iphonexsmax,ttcios,291.0,2820.0,1400.0
oppo+r17pro,能良数码官方旗舰店,290.0,2999.0,1401.0
荣耀+8x,缤琪斯,290.0,608.0,1402.0
美图+t9,秉合影音专营店,289.0,999.0,1403.0
apple+iphone8plus,创皂美丽时代创美,288.0,2100.0,1404.0
红米+note7pro,划地球,287.0,680.0,1405.0
三星+galaxys10,三星官方旗舰店,286.0,4999.0,1406.0
努比亚+红魔3,wezebaba,285.0,1408.0,1408.5
华为+畅享10plus,chenghong301314,285.0,1033.0,1407.0
apple+iphone6,潮牌一线女装,284.0,940.0,1410.0
oppo+reno,yy_sky_2008,283.0,3104.0,1411.0
oppo+reno,苏宁易购官方旗舰店,281.0,3599.0,1412.0
红米+note8,有话好说liu,281.0,857.99,1413.0
美图+t9,美颜神器数码,280.0,781.11,1414.0
华为+mate20x,久汇数码专营店,278.0,3168.0,1416.0
小米+mix2s,徐光赏,278.0,1099.0,1415.0
vivo+iqoo,vivo智轩优品专卖店,277.0,1998.0,1417.0
小米+cc9,69铺小a,276.0,2368.0,1418.0
华为+mate20x,魅立数码专营店,275.0,2499.0,1420.0
apple+iphonexr,wywy12332122,275.0,3500.0,1419.0
红米+7a,中国移动官方旗舰店,271.0,489.0,1421.0
一加+7,中宽通讯行,270.0,1817.81,1422.0
红米+note8,桃花数码,270.0,929.0,1423.0
荣耀+8x,度伊特2009,269.0,785.63,1424.0
华为+nova5pro,京合旗舰店,268.0,1499.0,1425.0
oppo+a5,认证优质商家,267.0,440.3,1426.0
华为+p30,oksj数码旗舰店,267.0,3388.0,1427.0
红米+7a,一朵花的记忆,265.0,628.0,1428.0
apple+iphone8plus,情侣专批网,263.0,1386.0,1429.0
apple+iphonexr,爱富商城,262.0,3450.0,1431.0
小米+小米8,ryang275492354,262.0,1179.0,1433.0
红米+7a,深圳通讯数码有限公司,262.0,199.0,1432.0
apple+iphonex,潮流3号线,262.0,2290.0,1430.0
apple+iphonexsmax,数码科技1628_1628,260.0,3168.0,1434.0
apple+iphone11,zhanchao14214353,259.0,3522.42,1435.0
红米+k20,玩风数码专营店,259.0,449.0,1437.0
oppo+r17,汇美优科技,259.0,1098.0,1437.0
oppo+reno,oppo官方旗舰店,259.0,3399.0,1439.0
apple+iphone11,大唐回浦数码旗舰店,258.0,5288.0,1440.0
红米+k20,中创青云数码专营店,257.0,949.0,1441.0
荣耀+v20,飞鸿数码旗舰店,256.0,2699.0,1442.0
华为+p30,三际数码官方旗舰店,256.0,1599.0,1443.0
vivo+iqoo,三际数码官方旗舰店,255.0,999.0,1444.0
荣耀+10,御猫科技88,254.0,1030.0,1445.0
华为+p30,蓝港数码专营店,253.0,4999.0,1447.0
荣耀+v20,oksj数码旗舰店,253.0,1759.0,1446.0
apple+iphonexsmax,jinshu168,253.0,3400.0,1448.0
apple+iphone8plus,雅岛服饰,251.0,1048.0,1452.0
vivo+iqoo,skhh811000,251.0,1228.0,1451.0
华为+nova5pro,广东电信亿品汇专卖店,251.0,1479.0,1450.0
纽曼+,乐恒创数码专营店,251.0,58.0,1449.0
华为+p30,中国移动官方旗舰店,250.0,4999.0,1454.0
apple+iphone8,jiali通讯,250.0,2499.0,1453.0
vivo+iqoo,vivo官方旗舰店,248.0,3698.0,1455.5
apple+iphonex,皇后范儿啦,247.0,3580.0,1458.0
锤子+坚果r1,金万吉数码专营店,247.0,2399.0,1457.0
华为+nova5pro,kitty810720,246.0,998.9,1459.0
apple+iphone8plus,亚克西么8,246.0,1588.0,1461.0
apple+iphone11promax,启泰数码,246.0,4688.0,1460.0
华为+畅享9,中国移动官方旗舰店,245.0,468.0,1462.0
apple+iphonexr,博匠数码,244.0,3611.52,1464.0
三星+galaxys10,环慧数码,244.0,2308.0,1463.0
vivo+u1,wallter_yuan,243.0,665.0,1465.5
荣耀+8x,千瑞宏达手机专营店,243.0,848.0,1468.0
apple+iphone8plus,东东妈555,243.0,1850.0,1467.0
vivo+z5x,yy_sky_2008,242.0,1398.0,1471.0
荣耀+10,有话好说liu,242.0,538.0,1470.0
vivo+z5x,vivo衡视专卖店,242.0,799.0,1469.0
apple+iphone8plus,德隆数码商贸,240.0,1350.0,1474.0
红米+7a,优爱特手机专营店,240.0,468.0,1473.0
apple+iphone8plus,淘冠军2014,240.0,1100.0,1472.0
华为+mate20,京成数码商贸,239.0,1888.0,1476.0
华为+p30,赛西湖,239.0,1886.11,1477.0
华为+p30,大唐回浦数码旗舰店,239.0,6399.0,1475.0
apple+iphone8plus,吉祥如意88866688,237.0,2000.0,1479.0
红米+note8,三际数码官方旗舰店,237.0,1899.0,1480.0
apple+iphonex,sdegjo乐,237.0,1975.0,1478.0
apple+iphonexsmax,wy1689999,236.0,3188.0,1482.0
华为+mate20,乐哇数码专营店,236.0,2049.0,1481.0
华为+p30,创汇通达数码旗舰店,235.0,3999.0,1483.0
荣耀+v30,荣耀官方旗舰店,233.0,3299.0,1484.0
红米+k20pro,热图数码专营店,233.0,1319.0,1485.0
apple+iphonex,晨曦爱森林浴,232.0,2170.0,1486.0
荣耀+v20,久汇数码专营店,232.0,1429.0,1487.0
华为+p30,三际数码官方旗舰店,230.0,2499.0,1488.0
apple+iphone11promax,达诚数码商城,229.0,3354.12,1489.0
荣耀+20i,中国移动官方旗舰店,228.0,1999.0,1490.0
小米+小米9,久汇数码专营店,227.0,949.0,1491.0
apple+iphone11promax,hdjkgll,227.0,7860.0,1492.0
华为+mate30pro,品牌机批发店,226.0,3447.99,1493.0
红米+note7pro,气樽数码专营店,225.0,998.0,1494.0
荣耀+9x,zhaoyongbo94521,224.0,788.0,1495.0
美图+t9,宜必宜,224.0,691.02,1497.0
三星+galaxynote10,samsung佳酷专卖店,224.0,7999.0,1496.0
荣耀+8x,中古电讯,223.0,799.0,1498.0
华为+p30,乐哇数码专营店,223.0,3388.0,1499.0
荣耀+v20,卓瓦数码专营店,222.0,1499.0,1500.5
尼凯恩+,尼凯恩旗舰店,220.0,168.0,1502.0
真我+x,realme官方旗舰店,219.0,999.0,1504.0
小米+小米9,三际数码官方旗舰店,219.0,3699.0,1503.0
努比亚+红魔3,创汇通达数码旗舰店,219.0,1699.0,1505.0
小米+cc9,一朵花的记忆,218.0,2498.0,1508.0
apple+iphone8plus,ttlg1999,218.0,1040.0,1507.0
oppo+a5,认证优质商家,218.0,430.56,1506.0
锤子+坚果pro3,诚信实拍数码,217.0,1770.12,1509.0
apple+iphone8plus,有佳服装店,216.0,2040.0,1511.0
小米+mix2s,徐光赏,216.0,899.0,1510.0
荣耀+8x,郑四少的当铺,215.0,768.0,1513.0
华为+p30,京联通达数码旗舰店,215.0,899.0,1512.0
荣耀+20pro,品牌机批发店,212.0,847.99,1515.0
荣耀+v20,久汇数码专营店,212.0,1149.0,1514.0
apple+iphone6,杰斯锐永顺达,211.0,900.0,1517.0
荣耀+v20,一朵花的记忆,211.0,1068.0,1516.0
apple+iphonexr,尤里xx,210.0,4250.0,1518.0
apple+iphonexsmax,鱼得水_168,209.0,3129.22,1519.0
oppo+r17,oppo品牌企业店,207.0,699.0,1520.0
apple+iphonex,只有赚1块钱,206.0,1998.0,1521.0
apple+iphone8plus,小美w,205.0,1048.0,1522.0
纽曼+,深圳海创利华数码专营店,204.0,388.0,1523.0
小米+max3,魅立数码专营店,203.0,959.0,1524.0
vivo+iqoo,cnange1201,202.0,1888.0,1526.0
oppo+reno,oppo素年商城,202.0,2999.0,1525.0
华为+p30,zxf13526638734,201.0,1916.08,1527.0
apple+iphone6,zhanghaiyong868,200.0,750.0,1528.0
小米+小米9se,ryang275492354,199.0,999.0,1531.0
荣耀+8x,久汇数码专营店,199.0,899.0,1529.0
oppo+r17,能良数码官方旗舰店,199.0,1799.0,1530.0
荣耀+v20,宏利达手机通讯,198.0,939.0,1532.0
荣耀+10,zhang2337113,197.0,900.0,1534.0
华为+畅享10plus,同迅数码专营店,197.0,1399.0,1538.0
apple+iphone8plus,che0923,197.0,1998.0,1535.0
apple+iphone11promax,数码科技1628_1628,197.0,3468.8,1533.0
小米+小米9,白开水的点燃方式,197.0,2558.0,1536.5
小米+cc9,君问数码官方旗舰店,196.0,1399.0,1539.0
apple+iphone6,tb541615054,195.0,1039.6,1541.0
华为+p30,小淘器数码专营店,195.0,1499.0,1540.0
红米+note8,卓瓦数码专营店,194.0,464.0,1542.0
荣耀+8x,wezebaba,192.0,369.0,1544.0
一加+7pro,一加创华威专卖店,192.0,5299.0,1543.0
oppo+r17,oppo官方旗舰店,191.0,2499.0,1547.0
荣耀+v20,友铭数码通讯,191.0,1488.0,1546.0
apple+iphone7plus,搜酷数码专营店,191.0,2799.0,1545.0
红米+note7pro,白开水的点燃方式,190.0,1099.0,1548.0
oppo+a5,广宇数码城,190.0,458.0,1549.0
华为+mate20,云科数码店,189.0,1597.4,1552.0
飞利浦+e517,苏宁易购官方旗舰店,189.0,279.0,1550.5
红米+note8,君问数码官方旗舰店,188.0,999.0,1553.0
vivo+x27,vivo航鹰专卖店,187.0,3298.0,1555.0
vivo+x27pro,恒盛纪元数码专营店,187.0,2498.0,1557.0
华为+p30,广东电信亿品汇专卖店,187.0,1799.0,1554.0
魅族+16,白开水的点燃方式,187.0,1999.0,1556.0
荣耀+20,连盛数码专营店,186.0,1649.0,1558.0
apple+iphone8plus,博匠数码,186.0,2126.52,1560.0
荣耀+20pro,一朵花的记忆,186.0,1678.0,1559.0
荣耀+v20,龙胜数码城888,185.0,1288.0,1564.0
apple+iphone7plus,90后梦想店铺,185.0,1880.0,1563.0
华为+mate30pro,yqc18,185.0,3390.9,1562.0
华为+畅享9,启能数码专营店,185.0,549.0,1566.0
apple+iphone11promax,利显科技,185.0,3458.58,1565.0
华为+p30,广东电信亿品汇专卖店,185.0,3199.0,1561.0
vivo+iqoo,vivo智轩优品专卖店,183.0,3498.0,1570.0
vivo+x27,vivo官方旗舰店,183.0,1998.0,1569.0
oppo+r17,大眼睛数码正品商城,183.0,845.0,1567.5
荣耀+8x,晋商数码专营店,182.0,1049.0,1571.0
小米+cc9,小米官方旗舰店,181.0,1999.0,1576.0
锤子+坚果pro2s,深圳市酷优淘数码公司,181.0,1788.0,1573.5
小米+cc9,小米官方旗舰店,181.0,2599.0,1572.0
华为+nova6,深港通信专卖,181.0,1977.8,1575.0
华为+畅享9plus,启能数码专营店,180.0,469.0,1578.0
荣耀+10,e酷手机网,180.0,1197.88,1578.0
荣耀+10,东胜科技商城,179.0,1048.0,1582.0
apple+iphone8plus,店主有故事,179.0,2038.0,1581.0
华为+mate30pro,手机_小秘,179.0,3447.99,1580.0
红米+7a,有话好说liu,178.0,468.0,1583.0
华为+p30,深圳佳发通讯,177.0,6999.0,1584.0
荣耀+v30,苏宁易购官方旗舰店,176.0,4199.0,1589.0
华为+mate30pro,春江哥,176.0,3247.92,1585.0
荣耀+10,苏宁易购官方旗舰店,176.0,1099.0,1586.0
荣耀+v20,sunhonpe,176.0,1589.0,1588.5
华为+畅享9,美图专门店,176.0,1038.0,1588.0
vivo+x27pro,缘落花开0102,175.0,1598.0,1593.0
荣耀+8x,博海宇通数码专营店,175.0,899.0,1591.0
apple+iphone8plus,婴童用品商店,175.0,1588.0,1592.0
红米+k20pro,龙龙发财688,174.0,1278.0,1597.0
vivo+x27,能良数码官方旗舰店,174.0,2698.0,1596.0
红米+note8,能良数码官方旗舰店,174.0,1449.0,1596.0
vivo+iqoo,vivo官方旗舰店,174.0,2698.0,1595.0
华为+nova4,南南jd,173.0,1318.0,1599.0
apple+iphone8plus,电子世界show,173.0,2130.0,1600.0
锤子+坚果r1,小城大爱a,172.0,1779.06,1602.0
荣耀+v30,创汇通达数码旗舰店,172.0,2099.0,1601.0
apple+iphonexr,宏伟信用,172.0,2325.0,1603.0
华为+mate30pro,wezebaba,171.0,3278.0,1604.0
三星+galaxynote10,肥鹏展翅,171.0,3878.0,1605.0
荣耀+v30,博盛景数码专营店,170.0,3899.0,1606.0
apple+iphonexr,付爱萍1,169.0,2592.19,1609.0
纽曼+,纽曼易为理想专卖店,169.0,119.0,1608.0
华为+p30,华为莫问专卖店,169.0,3199.0,1607.0
荣耀+v30,绝对诚信qq464547963,168.0,1628.0,1610.5
apple+iphonexsmax,judy卓提,167.0,1450.0,1613.0
红米+note8,春江哥,167.0,897.92,1615.0
魅族+16x,白开水的点燃方式,167.0,988.0,1612.0
荣耀+v20,卓瓦数码专营店,167.0,1699.0,1614.0
三星+galaxynote10,中国酷数码,166.0,3908.0,1616.0
红米+note8,同迅数码专营店,165.0,988.0,1617.0
oppo+r17,三际数码官方旗舰店,164.0,1299.0,1619.0
尼凯恩+,尼凯恩旗舰店,164.0,89.0,1619.0
华为+nova6,heatlinda,163.0,1978.0,1621.0
华为+nova4,成都长庚,163.0,1049.0,1622.0
华为+p30,京合旗舰店,162.0,6399.0,1623.0
vivo+iqoo,vivo航鹰专卖店,162.0,1998.0,1626.0
apple+iphone8plus,猩猩大晒,162.0,1903.0,1624.0
华为+nova5,yeabay,162.0,1598.0,1626.0
红米+note8,绝对诚信qq464547963,161.0,897.99,1628.0
vivo+x27,vivo衡视专卖店,161.0,4998.0,1630.0
红米+k20pro,热图数码专营店,161.0,2299.0,1631.0
红米+7a,划地球,161.0,510.0,1629.0
apple+iphone11,绿森数码官方旗舰店,160.0,8699.0,1632.0
apple+iphonexsmax,博盛景数码专营店,160.0,8758.0,1634.0
vivo+s1pro,张瑜0809,160.0,1048.0,1633.0
华为+p30,京联通达数码旗舰店,159.0,3199.0,1636.0
荣耀+v20,oksj数码旗舰店,159.0,999.0,1635.0
华为+p30,同步飞扬数码专营店,158.0,3199.0,1637.0
apple+iphone7plus,xiepeisheng731,157.0,1550.0,1640.0
oppo+k3,张瑜0809,157.0,1165.0,1638.0
apple+iphonexs,中英文具office,157.0,2100.0,1639.0
红米+k20pro,魅立数码专营店,155.0,2399.0,1642.0
oppo+a5,tb046387630,155.0,330.0,1641.0
oppo+a5,苏宁易购官方旗舰店,154.0,1799.0,1643.5
oppo+r17pro,唔空摄影,154.0,1348.0,1645.0
荣耀+v30,连盛数码专营店,153.0,3299.0,1646.0
apple+iphone8plus,josie哟,153.0,1888.0,1647.0
oppo+a5,缘落花开0102,152.0,880.0,1648.0
vivo+z5x,深圳市唐讯科技,151.0,948.0,1651.0
vivo+x27,vivo航鹰专卖店,151.0,2698.0,1650.0
华为+畅享9,鑫诚数码8,151.0,528.0,1649.0
华为+p30,sheshe_001,150.0,1998.0,1653.0
红米+k20pro,徐光赏,150.0,1299.0,1652.0
纽曼+m560,深圳易乐购数码专营店,149.0,98.0,1656.0
华为+mate20,tb80281453885,149.0,1908.0,1655.0
红米+k20pro,三际数码官方旗舰店,149.0,1199.0,1657.0
vivo+iqoo,翼天下天翼电信旗舰店,149.0,1398.0,1654.0
华为+畅享9,久汇数码专营店,148.0,649.0,1658.0
荣耀+8x,柳峰阁,148.0,757.25,1659.0
华为+p30,能良数码官方旗舰店,147.0,2599.0,1661.0
apple+iphone7plus,无敌数码通讯08,147.0,1580.0,1663.0
纽曼+,深圳易乐购数码专营店,147.0,248.0,1662.5
apple+iphonex,redyaod,146.0,3480.0,1666.0
vivo+x27,vivo欧曙专卖店,146.0,999.0,1665.0
华为+p30,沙丁数码专营店,146.0,1499.0,1667.0
apple+iphone8plus,520方晓勇,145.0,2380.0,1668.0
小米+cc9,白开水的点燃方式,145.0,1018.0,1669.0
纽曼+,乐淘猫数码专营店,144.0,488.0,1672.0
apple+iphone11,联合众志1,144.0,4250.0,1670.0
华为+nova6,白开水的点燃方式,144.0,1998.0,1671.0
oppo+a9,yy_sky_2008,143.0,1504.0,1676.0
红米+7,诚亨通讯,143.0,498.99,1673.0
荣耀+v20,wezebaba,143.0,2998.0,1675.0
vivo+iqoo,君问数码官方旗舰店,143.0,1398.0,1674.0
vivo+x27,能良数码官方旗舰店,142.0,999.0,1677.0
华为+p30,乐嘟嘟宝贝_2015,141.0,1469.0,1680.0
红米+note7pro,桃花数码,141.0,919.0,1679.0
vivo+z3x,大眼睛数码正品商城,141.0,665.0,1678.0
apple+iphone11,中国移动官方旗舰店,140.0,8258.0,1681.0
黑鲨+,玄子127,140.0,999.0,1682.5
红米+note8,同迅数码专营店,140.0,1199.0,1684.0
oppo+r17pro,oppo酷炫专卖店,139.0,2999.0,1685.0
红米+k20pro,年年盛商贸,138.0,2299.0,1686.0
三星+galaxynote10,三际数码官方旗舰店,138.0,7999.0,1687.0
荣耀+10,中宽通讯行,136.0,1167.88,1688.0
华为+p30,卓瓦数码专营店,136.0,3999.0,1689.0
荣耀+9i,yi434818149,135.0,599.0,1690.0
荣耀+10,炫酷数码通讯,135.0,658.0,1691.0
vivo+iqoo,治辰腾远,135.0,2688.0,1692.0
vivo+z5x,秋天的石头6688,134.0,895.0,1693.0
vivo+u1,有话好说liu,134.0,598.0,1694.0
vivo+x27,苏宁易购官方旗舰店,133.0,3998.0,1696.0
华为+畅享9,小淘器数码专营店,133.0,899.0,1698.0
apple+iphone8plus,方永锐,133.0,2050.0,1697.0
荣耀+9x,小城大爱a,133.0,888.0,1695.0
红米+note7pro,白开水的点燃方式,132.0,758.0,1700.0
华为+mate30pro,sunhonpe,132.0,3599.0,1700.0
荣耀+v30,深圳一航,131.0,2999.0,1703.0
华为+畅享10plus,南南jd,131.0,869.0,1702.0
纽曼+,纽曼深圳专卖店,131.0,148.0,1704.0
apple+iphone11,京合旗舰店,130.0,5199.0,1706.0
华为+p30,旭远数码专营店,130.0,2499.0,1705.0
apple+iphonex,小小志惠树,130.0,2150.0,1709.0
荣耀+8x,三际数码官方旗舰店,130.0,999.0,1707.0
荣耀+v20,三际数码官方旗舰店,130.0,3899.0,1708.0
oppo+r17pro,诚信数码0791,129.0,1988.0,1714.0
apple+iphone11promax,格格乌托邦,129.0,5018.0,1712.0
apple+iphonex,sdegjo乐,129.0,2600.0,1711.5
华为+畅享9,tb29804306,129.0,450.0,1715.0
小米+小米8,品牌机批发店,129.0,1698.0,1711.0
华为+mate20x,中宽通讯行,128.0,1817.81,1716.0
纽曼+,和瀛数码专营店,128.0,188.0,1719.0
apple+iphone11,手机_小秘,128.0,4797.99,1717.0
apple+iphone7plus,卓瓦数码专营店,128.0,2758.0,1718.0
oppo+a5,灼眼d夏娜,127.0,1799.0,1720.0
华为+nova5,久汇数码专营店,127.0,1799.0,1721.0
华为+p30,中国移动手机官方旗舰店,126.0,6899.0,1723.0
华为+nova5pro,博远通讯88,126.0,1958.0,1722.0
荣耀+8x,深圳市唐讯科技,126.0,699.0,1724.0
红米+k20pro,连盛数码专营店,126.0,1599.0,1725.0
apple+iphone6,品优科技8886,125.0,1030.0,1727.0
apple+iphonexsmax,土豆1号33,125.0,3360.0,1729.0
apple+iphone11,zbblss517913880,125.0,5128.0,1728.0
联想+z5pro,小城大爱a,125.0,798.0,1726.0
小米+cc9,广东电信亿品汇专卖店,124.0,2599.0,1730.0
oppo+a5,智能时代通讯7,124.0,345.0,1731.0
oppo+a5,优秀服务商店,124.0,338.0,1734.0
华为+nova5pro,同达丰数码旗舰店,124.0,3199.0,1737.0
锤子+坚果pro2s,潮流mwp,124.0,1779.06,1736.0
华为+p30,划地球,124.0,1400.0,1732.5
小米+小米9,龙龙发财688,124.0,1768.0,1735.0
vivo+x27,苏宁易购官方旗舰店,123.0,2698.0,1740.5
荣耀+v30,荣耀官方旗舰店,123.0,3299.0,1738.0
apple+iphone8plus,hanxunduke,123.0,4009.0,1742.0
华为+nova5,手机_小秘,123.0,1428.0,1743.0
apple+iphone11,哈尔滨交易,123.0,5080.0,1739.0
apple+iphonex,hongkong1658,122.0,2880.0,1744.0
尼凯恩+,利欧数码专营店,122.0,69.0,1746.0
荣耀+9i,tvbtvbtvb1212,122.0,563.0,1745.0
apple+iphone7plus,虫马虫义数码专营店,121.0,2799.0,1749.0
华为+nova5pro,三际数码官方旗舰店,121.0,818.0,1750.0
oppo+a5,mama_pingan,121.0,897.0,1747.0
魅族+16,魅族采枫专卖店,121.0,2699.0,1752.0
lg+v50,飞越时尚数码,121.0,1548.4,1751.0
荣耀+v30,翼天下天翼电信旗舰店,121.0,2699.0,1748.0
oppo+a5,广宇数码城,120.0,480.0,1753.0
apple+iphonexsmax,深圳科硕电脑,120.0,3890.0,1754.0
一加+6t,孙宝霞22222,119.0,1179.0,1755.0
apple+iphone11,金诺手机专营店,119.0,5199.0,1756.0
锤子+坚果pro3,沃晟智能设备专营店,118.0,2399.0,1763.0
红米+note7pro,东胜科技商城,118.0,948.0,1760.0
红米+7,卓瓦数码专营店,118.0,999.0,1762.0
纽曼+,纽曼信而美专卖店,118.0,109.0,1758.0
vivo+x27,天骐骏通信商城,118.0,1681.02,1760.0
oppo+findx,雪海金庭园,118.0,2498.0,1757.0
apple+iphone7plus,喜洋洋工作屋,117.0,2070.0,1764.0
apple+iphonexsmax,庆合家居,116.0,1440.0,1766.0
vivo+x27,奥威国际数码,116.0,1958.0,1765.0
vivo+x27,京联通达数码旗舰店,115.0,1598.0,1767.0
一加+6t,天乐时尚数码,115.0,1399.0,1768.0
apple+iphonexr,鱼飞电子,115.0,3450.0,1769.0
apple+iphonexsmax,全民易购网,114.0,4250.0,1775.0
荣耀+v20,广东电信亿品汇专卖店,114.0,3899.0,1773.0
vivo+x27,恒盛纪元数码专营店,114.0,3298.0,1771.0
华为+p30,a18862836888,114.0,2699.0,1770.0
apple+iphone8plus,凯蒂猫工厂,114.0,1090.0,1776.0
三星+galaxys10+,世纪科技官网,114.0,2789.0,1772.0
纽曼+,金辉天成数码专营店,114.0,139.0,1774.0
vivo+x27,蓝翔国际2013,113.0,2170.0,1780.0
oppo+findx,大眼睛数码正品商城,113.0,1295.0,1778.5
apple+iphone8,阿奎通讯行,113.0,5078.0,1781.0
apple+iphone8plus,gwgwwegwegwgw,113.0,2000.0,1777.0
小米+cc9,君问数码官方旗舰店,112.0,999.0,1783.0
apple+iphonexr,小xixi西西,112.0,2000.0,1782.0
荣耀+20i,魅立数码专营店,112.0,1099.0,1784.5
vivo+x27,vivo衡视专卖店,111.0,2698.0,1789.0
华为+p30,oksj数码旗舰店,111.0,6399.0,1786.0
apple+iphone11,三际数码官方旗舰店,111.0,7998.0,1787.0
小米+cc9,久汇数码专营店,111.0,1399.0,1790.0
apple+iphone8plus,angel_纯,111.0,2058.0,1788.0
apple+iphonex,心钻冠好店,109.0,3680.0,1797.0
apple+iphonex,因尔科技,109.0,2100.0,1791.0
apple+iphone8plus,wh80008,109.0,2599.0,1795.0
红米+k20,能良数码官方旗舰店,109.0,2599.0,1793.0
荣耀+20i,深圳市酷优淘数码公司,109.0,755.0,1796.0
apple+iphonex,发远科技,109.0,2811.8,1792.0
apple+iphonexr,方永锐,109.0,2650.0,1794.0
中兴+bladea7,启能数码专营店,108.0,418.0,1802.0
apple+iphone8plus,德隆数码商贸,108.0,1160.0,1801.0
荣耀+v20,同迅数码专营店,108.0,1799.0,1801.0
apple+iphone7plus,帝奕电子,108.0,1580.0,1798.0
apple+iphonex,光辉谜魄,108.0,3450.0,1800.0
oppo+r17,oppo银通亿禾专卖店,107.0,2199.0,1807.5
oppo+a9,骏灿数码专营店,107.0,699.0,1805.0
华为+p30,久汇数码专营店,107.0,1499.0,1804.0
荣耀+magic2,wezebaba,107.0,1578.0,1810.5
apple+iphone8plus,shanwenjian2009,107.0,1588.0,1806.0
荣耀+v30,博盛景数码专营店,107.0,3299.0,1809.0
apple+iphonexs,che0923,106.0,1998.0,1813.0
荣耀+20i,wezebaba,106.0,768.0,1814.0
尼凯恩+,昕薇数码专营店,106.0,149.0,1816.0
vivo+x27,vivo天诚专卖店,106.0,3298.0,1812.0
红米+7a,鸿威通讯,106.0,468.0,1815.0
oppo+r17,oppo普天精诚专卖店,105.0,1799.0,1817.0
apple+iphone11,迈微数码旗舰店,105.0,5109.0,1818.0
华为+p30,lannl,105.0,2950.2,1819.0
华为+p30,xiao_杰_hong,104.0,1499.0,1820.0
荣耀+20pro,才发现永远太近,104.0,1996.0,1821.0
荣耀+20i,心动卡行,103.0,698.0,1824.0
红米+k20pro,卓瓦数码专营店,103.0,2399.0,1822.0
apple+iphonexr,芬郎企业店,103.0,1980.0,1823.0
荣耀+20pro,晋商数码专营店,103.0,999.0,1826.0
vivo+z5x,博盛景数码专营店,103.0,999.0,1827.0
荣耀+10,博海宇通数码专营店,103.0,1259.0,1825.0
红米+note8,久汇数码专营店,102.0,999.0,1828.0
华为+p30,久汇数码专营店,102.0,3388.0,1830.0
oppo+a9,唔空摄影,102.0,1168.0,1829.0
飞利浦+e517,华晖数码专营店,101.0,239.0,1832.0
努比亚+红魔3,卓瓦数码专营店,101.0,2499.0,1831.0
apple+iphonexr,小虎你在,100.0,1450.0,1833.0
华为+p30,蓝港数码专营店,99.0,899.0,1834.0
红米+note8,魅立数码专营店,99.0,659.0,1836.0
vivo+s1pro,美达丰,99.0,1357.0,1836.0
红米+7,有话好说liu,98.0,598.0,1839.0
oppo+r17,oppo手机企业商城,98.0,1299.0,1838.0
oppo+k5,oneplus商城,98.0,1299.0,1840.5
apple+iphonexr,小轩轩2008002,97.0,4330.0,1844.0
华为+畅享9,久汇数码专营店,97.0,798.0,1846.0
vivo+x27pro,博盛景数码专营店,97.0,2698.0,1843.0
荣耀+v30,蓝港数码专营店,97.0,3299.0,1845.0
华为+nova5,能良数码官方旗舰店,97.0,1799.0,1842.0
oppo+r17,秋天的石头6688,96.0,995.0,1848.0
apple+iphone11promax,蘑菇家的木耳,96.0,3680.82,1847.0
oppo+r17,能良数码官方旗舰店,96.0,1299.0,1851.0
apple+iphonexr,ji19921123,96.0,2550.0,1849.0
apple+iphone11,高远数码旗舰店,96.0,5199.0,1852.0
魅族+note8,华丽数码666,96.0,699.0,1850.0
vivo+iqoo,vivo官方旗舰店,95.0,2798.0,1854.0
华为+mate30pro,旭远数码专营店,95.0,1099.0,1855.0
oppo+r17,时器印象商城,95.0,2999.0,1853.0
荣耀+20,有话好说liu,94.0,923.0,1859.0
apple+iphonexsmax,沁穆堂,94.0,5499.0,1857.0
vivo+x27,vivo天诚专卖店,94.0,1398.0,1858.0
小米+小米9,卓瓦数码专营店,94.0,3799.0,1856.0
努比亚+红魔3,69铺小a,94.0,2099.0,1860.0
荣耀+20i,宝岛数码精品阁,93.0,918.0,1861.0
vivo+x27,vivo航鹰专卖店,93.0,3998.0,1867.0
华为+nova5pro,云腾数码商城,93.0,1006.99,1862.0
小米+cc9,广东电信亿品汇专卖店,93.0,999.0,1864.5
apple+iphone8plus,隆兴数码8,93.0,2200.0,1863.0
中兴+bladea7,天杰数码专营店,93.0,426.0,1866.0
华为+nova5,诚信实拍数码,92.0,1196.8,1870.0
apple+iphone11,jiute999,92.0,4998.0,1874.0
华为+p30,华为莫问专卖店,92.0,2099.0,1872.0
apple+iphone11,四川移动官方旗舰店,92.0,5299.0,1869.0
apple+iphone8plus,门亮洁才,92.0,1048.0,1875.0
apple+iphone8plus,福田数码店,92.0,495.0,1868.0
apple+iphone7plus,情侣班服商城,91.0,2000.0,1876.0
vivo+x27,中人通信数码旗舰店,91.0,2498.0,1878.0
荣耀+v30,广东电信亿品汇专卖店,91.0,3299.0,1877.0
