title,type,Unnamed: 0,sells,price
小米+小米9,8G+128G 全网通 碎屏险套装,2571.0,60,2916.8
荣耀+9i,4GB+128GB,2579.0,60,888.0
apple+iphonex,512G,3099.5,60,5585.5
vivo+iqoo,6GB+128GB全网通,2573.0,60,1767.0
荣耀+magic2,6GB+128GB 全网通,2581.0,60,1518.0
apple+iphone8plus,64G 全网通 0首付6期白条免息,2570.0,60,2749.0
荣耀+v30,6G+128G全网通咨询赠一年影视会员观影权益,2575.0,60,3299.8
小米+小米9,全网通 6G+128GB 送下单好礼,2574.0,60,2395.5
华为+畅享10plus,全网通6+128G,2576.0,60,1724.0
apple+iphone8,64G全网通 白条12期免息0首付,2583.0,60,2266.5
apple+iphone7,全网通 128G（分期12期免息）,2595.0,59,4049.0
apple+iphone11,全网通 128G (24期免息版),2589.0,59,6571.33
华为+p30,全网通8+256G,2591.0,59,5788.0
红米+k20,全网通(6G+64G),2585.0,59,1899.0
apple+iphone11,128GB(碎屏无忧1年服务),2588.0,59,5847.0
apple+iphone11,【白条12期免息】128G,2592.0,59,6599.0
荣耀+10,6G+128G赠线控耳机,2594.0,59,1483.0
小米+小米8,全网通(4G+128G),3059.0,59,1150.92
apple+iphonexsmax,64G全网通『赠苹果原装充电器』,2586.0,59,4999.0
一加+7,8G+128G全网通【银耳套装】,2587.0,59,3299.0
apple+iphonex,256G全网通（6期白条免息）,2590.0,59,4039.0
apple+iphonexs,256G+原装充电器套装,2602.0,58,5012.83
apple+iphone7,32G 全网通+6期免息,2603.0,58,1403.0
小米+cc9,全网通4G+128G,3038.5,58,1250.34
vivo+iqoo,全网通,2599.0,58,2264.67
华为+mate30,全网通增强版8G+128G,2601.0,58,4304.0
魅族+16,全网通(8G+256G),2610.0,57,3624.0
小米+cc9,全网通 6GB+64GB,2622.0,57,1478.5
oppo+reno,5G全网通【官方标配】,3425.33,57,3896.02
荣耀+9x,8G+128G 送原装耳机+数据线+蓝牙音箱,2621.0,57,1999.0
华为+nova5,8+256G赠原装耳机+音箱+碎屏险,2620.0,57,2399.0
apple+iphone11,【白条6期免息】128G,2614.0,57,6199.0
apple+iphone11,全网通256G+1年碎屏保,3130.5,57,8154.25
apple+iphonexr,【6期免息白条分期0首付】256G 全网通,3759.0,57,4773.67
荣耀+10,全网通8G+128G,2615.0,57,2072.4
apple+iphone11promax,全网通64GB,3314.5,56,9361.5
vivo+iqoo,12G+128G【享荣耀手环+移动电源】,2631.0,56,3798.0
华为+mate30,全网通(8GB 128GB),2624.0,56,5017.38
华为+畅享10plus,8+128G 全网通,2630.0,56,1899.0
小米+cc9,屏下指纹 全网通(6GB+128GB),2628.0,56,1583.25
华为+nova6,全网通5G版(8G+256G),2629.0,56,4199.0
华为+mate30,全网通8G+256G（5G版）,3092.5,55,5499.0
华为+mate30pro,全网通8G+512G,2639.0,55,7899.0
apple+iphone8,256G全网通『赠苹果原装充电器』,2638.0,55,3122.0
华为+nova5pro,全网通 (8G+256G)咨询领210元券,2633.0,55,2939.0
华为+p30,全网通8+128G,2642.0,55,5288.0
apple+iphonexr,64G 0首付6期分期白条免息,2649.0,54,3799.0
apple+iphonexr,256G,3606.25,54,5246.25
apple+iphonexr,全网通 64G（分期12期免息）,2648.0,54,5399.0
努比亚+红魔3,8G+128G全网通4G,2652.0,54,2208.5
apple+iphonexs,256G全网通『赠苹果原装充电器』,2644.0,54,4975.67
华为+nova4,8GB+128GB 4800万超广角三摄,2646.0,54,1442.5
小米+mix2s,MIX2S 8RAM+256G  全网通,2645.0,54,1599.0
apple+iphone11,全网通128G【白条12期免息】,2661.0,53,6395.5
oppo+findx,6期免息白条分期0首付（8G+128G),2666.0,53,4836.33
oppo+reno,全网通 官方标配,2660.0,53,3332.33
华为+nova5,全网通（8G+128G）+1年碎屏险,2659.0,53,2139.0
一加+7pro,12GB+256GB 全网通 在保,2657.0,53,3379.0
荣耀+10,全网通 6G+64G,2662.0,53,1399.0
apple+iphone11,64G 全网通4G 赠原装充电器,2654.0,53,6947.33
小米+小米9,8G+128G全网通版 送五重好礼,2655.0,53,2468.0
华为+nova4,6G+128G 全网通一年碎屏险套装,2671.0,52,1224.0
apple+iphonexr,全网通 64G（分期3期免息版）,2678.0,52,4785.67
apple+iphonexs,64G+原装充电器套装,2675.0,52,4505.67
荣耀+20i,6G+128G,2677.0,52,1499.0
华为+畅享9plus,全网通（4G+64G）,2676.0,52,999.0
apple+iphone7,32G全网通+屏碎无忧,2670.0,52,1725.17
华为+mate20x,全网通8G+256G（默认发5G版）,2683.0,51,4833.5
apple+iphone11promax,64G 全网通  赠苹果充电器套装,2687.0,51,8556.22
红米+note8,8G+128G,2695.0,51,1188.0
apple+iphonexr,公开版64GB,2689.0,51,4349.0
华为+nova5pro,8GB+256GB【到手价2799元】,2690.0,51,2899.0
华为+mate20x,（8GB+256GB）5G全网通【一年碎屏险套餐】,2691.0,51,5199.0
联想+z5pro,Z5Pro GT855版8+128GB,2685.0,51,1899.0
三星+galaxys10,公开版（全网通）,2692.0,51,3784.67
apple+iphonexsmax,256G,3616.0,50,5327.5
apple+iphone7,32G 全网通【白条12期免息】,2703.0,50,1906.0
华为+nova4,6+128G,2701.0,50,1365.0
华为+畅享10plus,8G RAM+128G ROM,2699.0,50,1899.0
apple+iphone8plus,256G全网通+店铺保修,2697.0,50,3588.0
一加+7pro,12+256G 全网通,2710.0,49,4442.33
oppo+a5,3+32G移动版,2711.0,49,395.0
小米+cc9,屏下指纹 全网通(6GB+64GB),2708.0,49,1440.75
华为+p30,8GB+512GB,3941.0,49,5084.29
apple+iphonex,256G 全网通4G 赠原装充电器,3369.5,49,3901.25
apple+iphone11,512GB美版有锁激活电信,2719.0,49,7925.5
vivo+x27,8G+256G 全网通,2712.0,49,1893.6
apple+iphone11,256GB美版激活有锁移动电信,2716.0,49,7150.5
vivo+iqoo,12GB+128GB 全网通,2705.0,49,2280.8
apple+iphone11promax,256G 全网通『赠全新苹果充电器』,2714.0,49,9299.0
apple+iphonex,64G 全网通 0首付 6期分期白条免息,2718.0,49,3449.0
华为+p30,8+128（下单送好礼）,2728.0,48,4480.5
华为+mate20x,8+256G（月付237元 白条24期免息）,2733.0,48,4999.0
华为+畅享10plus,全网通（8G+128G）+1年碎屏险,2725.0,48,1999.0
华为+mate20pro,全网通(6G +128G  3D面部识别),2723.0,48,2684.71
小米+cc9,全网通4GB+64GB,2731.0,48,1132.33
apple+iphone11,全网通 256G,3420.67,48,8128.67
华为+mate20,6+128G 碎屏险套餐,2732.0,48,3299.0
apple+iphonex,512G 全网通,3841.33,48,5515.83
小米+cc9,4G+64G 全网通,2726.0,48,1122.0
apple+iphone8plus,64GB 全网通,2724.0,48,2523.0
华为+nova6,5G版（8+128G）全网通,2730.0,48,3799.0
华为+p30,8+256GB【减200】,2734.0,48,4188.0
apple+iphone8,256GB美版有锁激活移动,2739.0,47,3688.0
荣耀+v20,移动版全网通(8GB+128GB),2735.0,47,2078.67
apple+iphone8,全网通64G（分期3期免息版）,2738.0,47,3499.0
华为+mate30,全网通版6G+128G,2736.0,47,4004.0
apple+iphone8plus,全网通64G【3期免息】,2746.0,47,4999.0
华为+nova6,8+128G 全网通（5g版）【白条免息】,2742.0,47,3806.6
apple+iphone8,全网通128GB,2750.0,47,3839.0
华为+mate30pro,5G（8G+256G）,2741.0,47,6924.0
一加+7,12G+256G全网通【明星单品】,2737.0,47,3299.0
apple+iphonexr,全网通 64G（分期6期免息）,2743.0,47,5032.33
apple+iphone7,32G 全网通 6期免息,2740.0,47,1814.83
荣耀+20,高配版6G+128G）,2751.0,47,1558.0
荣耀+v20,MOSCHINO联名版8G+256G,2755.0,46,2349.0
荣耀+20,6+128G 全网通+碎屏险,2761.0,46,1599.0
华为+mate20,6GB+128GB【12期免息版】,2754.0,46,3199.0
华为+nova6,8+256G 全网通（5G版）,2760.0,46,4199.0
红米+note8,6G+128G,2763.0,46,1088.0
apple+iphone8,256 全网通,2764.0,46,2655.0
荣耀+10,8G+128G 赠荣耀原装耳机,2753.0,46,2443.5
华为+p30,全网通4G(8GB+256GB)送一年碎屏险,2772.0,45,4188.0
华为+mate20x,8G+256G,2774.0,45,4899.0
黑鲨+,全网通 12G+128G,2775.0,45,3349.0
华为+nova5,8GB+128GB（24期免息版）,2780.0,45,2599.0
vivo+z3,6GB 128GB,3488.0,45,1345.43
华为+mate30,全网通(6GB 128GB)【送碎屏险】4G版,2773.0,45,3999.1
红米+k20pro,4G全网通 (8G+512G),2768.0,45,2786.4
华为+mate30pro,5G版(8GB+256GB)【赠无线充和手环】,2778.0,45,6915.67
荣耀+10,全网通（4+128GB）,2783.0,44,1299.0
黑鲨+,12G+256G,2784.0,44,2965.67
小米+小米9,全网通(6G+128G)+type-c耳机,2790.0,44,2899.0
华为+mate30,8G+128GB【4G版全网通】,2788.0,44,3554.0
小米+cc9,全网通 (6G+64G),2791.0,44,1611.0
华为+nova5pro,8GB+256GB（移动电源套餐）,2793.0,44,2919.0
华为+nova6,8G+128G全网通（5G版）,2785.0,44,3799.0
apple+iphone11promax,全网通512GB,3403.5,44,12636.5
红米+k20pro,尊享版12G+512G,2795.0,43,2698.25
apple+iphone7,32G 全网通 0首付12期白条免息,2796.0,43,1253.0
华为+mate30,全网通版8G+128G,2808.0,43,4299.0
华为+mate20x,全网通(8GB 256GB)【5G版】,2802.0,43,5899.0
三星+galaxys10,8G+512G（全网通）赠送三星充电器套装,2799.0,43,3788.0
三星+galaxys10+,7D版 12G+1T,2800.0,43,5999.0
一加+7,8G+256G【碎屏保+银耳套装】,2803.0,43,4799.0
荣耀+20i,全网通 6G+256GB,2814.0,42,1499.0
apple+iphone7,32G全网通+180天店铺保修,2811.0,42,1083.33
apple+iphonexr,64G 双卡双待 全网通,2810.0,42,3405.67
华为+p30,8G+128G赠蓝牙音箱,2820.0,42,4487.71
华为+畅享10plus,全网通8+128G,2818.0,42,1899.0
华为+mate20,6+64G 碎屏险套餐,2823.0,42,2799.0
荣耀+9x,6GB+128GB,2816.0,42,1350.0
华为+mate30,8GB+128GB【5G版】,2824.0,42,5015.67
华为+nova5,全网通(8G+256G)咨询客服减300,2813.0,42,2399.0
一加+7pro,6+128G 全网通,2819.0,42,3262.0
oppo+a5,3GB+64GB 全网通,2817.0,42,589.0
小米+小米8,6GB+128GB 全网通,2840.0,41,1288.0
华为+nova5,(8G RAM 128G ROM),2825.0,41,1579.0
华为+mate30,全网通 12+512G,2830.0,41,13873.0
红米+k20pro,全网通(8G+128G),3280.0,41,2345.5
荣耀+20i,全网通 6G+64GB,2832.0,41,995.67
努比亚+红魔,全网通 6G+64G,3369.0,41,1224.0
apple+iphone7,32G 全网通 白条12期免息,3476.0,41,1526.58
华为+畅享9,秒杀版移动4G+全网通(4G+128G),2838.0,41,948.75
小米+小米8,移动全网通6GB+128GB,2835.0,41,1799.0
华为+畅享10plus,全网通8+128GB,2833.0,41,1759.0
小米+小米9se,6G+64G,2837.0,41,2499.0
apple+iphonex,128G 全网通+原装充电套装,2826.0,41,3693.5
华为+mate30,全网通(8GB 128GB)【送华为无线充】5G版,2841.0,40,5006.52
apple+iphonexs,【6期免息白条分期0首付】64G 全网通,2842.0,40,4479.0
小米+小米9,6G+128GB全网通,2848.0,40,1933.75
apple+iphone8,256G全网通 白条12期免息0首付,2849.0,40,3015.25
华为+nova5pro,全网通(8GB 128GB) 华为智能手环套装,2845.0,40,2599.0
红米+k20,全网通（6GB+64GB）,2851.0,40,1584.67
apple+iphonex,64G 全网通4G【6期免息】,3805.75,40,3516.38
华为+nova5pro,8G+256G【优惠400仅需2699】,2846.0,40,2899.0
红米+k20pro,4G全网通 (8G+128G),2868.0,39,2470.2
oppo+a5,礼盒版（音乐耳机+蓝牙音箱）,2862.0,39,1032.33
apple+iphone8plus,全网通64G,2857.0,39,4336.5
华为+nova5,全网通6GB+128GB,3573.5,39,1799.0
oppo+reno,6GB+128G,2863.0,39,1719.33
apple+iphone11,全网通64G【信用购机】,2854.0,39,4398.0
华为+mate30,6G+128GB 全网通,3449.5,39,3318.5
华为+nova5pro,全网通8G+256G,2869.0,39,2899.0
红米+note8,8GB+256GB,3280.5,39,1688.0
荣耀+10,6G+64G 全网通咨询赠一年影视会员观影权益,2872.0,38,1699.0
apple+iphone11,全网通512G,3643.5,38,11918.31
红米+k20pro,6GB+64GB 全网通,2871.0,38,1775.5
小米+cc9,全网通8GB+256GB,2878.0,38,2679.0
黑鲨+,12GB+512GB,2877.0,38,4249.0
华为+mate20pro,移动4G（6GB+128GB）仅需3399到手,2875.0,38,3999.0
华为+mate20pro,6GB+128GB(全网通),2887.0,38,3999.0
apple+iphone8,256G全网通（白条6期免息）,2882.0,38,2783.25
荣耀+magic2,全网通 6G+128G,2873.0,38,2299.0
apple+iphone11,64GB美版有锁电信移动激活,3336.5,37,5226.42
apple+iphone8,【6期免息白条分期0首付】64G 全网通,3423.0,37,2388.0
华为+mate30,4G全网通版 8G+128G,2896.0,37,4499.0
华为+nova6,8GB+128GB（4G版本）,2903.0,37,3199.0
荣耀+v30,全网通版（8G RAM 256G ROM）,2907.0,37,4199.0
华为+mate30pro,8G+256G（碎屏套装）,2906.0,37,6899.0
荣耀+9x,【8G+128G】至尊版,2888.0,37,1999.0
华为+p30,8+256GB【华为智能手环套装】,2893.0,37,4288.0
apple+iphonex,256G 全网通（赠全新苹果原装充电器）,2898.0,37,4249.0
红米+k20pro,8G+256G,2892.0,37,1899.0
华为+nova5pro,24期免息,2894.0,37,2899.0
一加+7,8G+128G全网通【碎屏套装+2T】,2905.0,37,3399.0
三星+galaxys10+,8GB+512GB 全网通,2901.0,37,4393.5
华为+nova4,6GB+128GB 2000万超广角三摄,2897.0,37,1199.0
apple+iphone8plus,6期免息白条分期0首付 全网通256G,2914.0,36,3574.0
oppo+renoz,O-Fresh耳机+RenoZ（8+128GB）,2923.0,36,2318.0
apple+iphonexr,公开版128GB,2922.0,36,5329.0
小米+小米9se,现货全网通6GB+64GB,2910.0,36,1699.0
华为+mate20x,全网通8GB+256GB,2908.0,36,4499.0
华为+mate30pro,5G版(8G+256G),2916.0,36,7159.0
华为+mate30,8GB+128GB(1年延保版),2915.0,36,4999.0
华为+p30,全网通（8G+512G）,2924.0,36,5788.0
apple+iphonexsmax,512G 全网通,3941.0,36,5855.25
apple+iphone11,256G 美版有锁激活移动,2912.0,36,7000.5
华为+p30,8G+512G 全网通（白条免息）,2920.0,36,6359.43
荣耀+20,标配6G+128G,2921.0,36,1599.0
锤子+坚果pro3,8+256GB,2929.0,35,2865.67
华为+nova5,全网通 (8G+128G)可咨询发256G版本,2934.0,35,2099.0
apple+iphonexs,512G全网通,4032.5,35,6131.75
华为+mate20pro,Mate20 6G+128G,2940.0,35,2113.25
apple+iphone11,128GB美版有锁激活移动电信,3509.33,35,5216.56
华为+nova6,8GB+128GB【5G版】,3723.5,35,3799.0
apple+iphonex,256G(白条6期免息),2938.0,35,3998.0
联想+z5pro,Z5Pro GT855版8+256GB,2939.0,35,1999.0
华为+mate30,5G版 8+128G,2937.0,35,4999.0
华为+畅享9,4G +64G （移动全网通）,2941.0,35,840.5
一加+6t,10G+256G 全网通,2935.0,35,2714.0
oppo+reno,超值套装(6期免息),3503.5,35,3449.0
apple+iphonex,256G白条12期免息,3860.67,34,4710.5
apple+iphonexsmax,256G 全网通4G 赠原装充电器,2955.0,34,5318.33
华为+mate30,全网通(8GB 256GB)【送华为无线充】5G版,2942.0,34,5501.58
华为+mate30,24期免息 全网通(8G+128G),2947.0,34,4499.0
锤子+坚果r1,全网通 6G+128G,2953.0,34,1459.0
努比亚+红魔3,全网通 (6G+128G),2956.0,34,2499.0
小米+小米8,8GB+128GB 全网通4G,2962.0,34,1431.71
三星+galaxys10+,7D版 512G,2945.0,34,4699.0
华为+mate30pro,8GB+256GB（4G版）,2960.0,34,6299.0
华为+畅享10plus,全网通(4GB 128GB),2970.0,33,1399.0
华为+畅享9plus,4GB+128GB移动全网通,2974.0,33,969.0
荣耀+v30,全网通 6GB+128GB,2973.0,33,3299.0
小米+小米9,全网通12GB+256GB,3332.5,33,4483.75
华为+mate20pro,8GB+256GB 全网通(面部识别+屏内指纹),2965.0,33,3334.71
apple+iphonexs,全网通 64G 分期0首付 6期白条免息,2966.0,33,5049.0
荣耀+8x,全网通（4G+64G）,2972.0,33,908.8
华为+mate30pro,8GB+128GB【4G版全网通】,2967.0,33,4793.0
apple+iphonex,6期免息白条分期0首付『64G』,3598.67,33,4302.83
荣耀+magic2,全网通（8G +128G）,2986.0,32,1822.33
魅族+16,6G+128G全网通,2991.0,32,2284.0
apple+iphone11,【白条12期免息】64G,2978.0,32,6032.33
apple+iphone11,【白条6期免息】64G,2980.0,32,5632.33
荣耀+9x,全网通(8+128G),3353.0,32,1999.0
一加+7pro,8+256GB  闪充套装,2977.0,32,2978.33
红米+note8,6G RAM+64G ROM,2981.0,32,1218.0
华为+nova6,全网通（8G+128GB）5G版,2983.0,32,3801.5
apple+iphonexsmax,64G,3743.5,32,4888.5
华为+mate30pro,5G全网通8G+256G,2994.0,32,6965.67
华为+nova5pro,8GB+128GB 全网通(12期免息套餐版),2990.0,32,2699.0
华为+mate20,全网通(6G RAM+128G ROM),2992.0,32,2055.0
apple+iphonex,256G 全网通 0首付 6期分期白条免息,2987.0,32,4049.0
红米+note8,全网通（8G+256G）,2982.0,32,1658.0
apple+iphonex,256G全网通【白条12期免息】,2975.0,32,3994.5
华为+p30,8+512G 全网通,3813.67,31,4679.57
华为+mate20pro,8G+128 全网通(3D面部识别+屏内指纹),3009.0,31,2899.0
apple+iphone8plus,64G白条6期免息,3012.0,31,2799.0
荣耀+magic2,全网通 8G+256G,3004.0,31,2432.33
黑鲨+,全网通(12G+256G),3010.0,31,3001.33
荣耀+8x,6G+128G,3008.0,31,1320.2
小米+小米9se,现货全网通6GB+128GB,3000.0,31,1898.0
apple+iphone7,【白条六期免息】32GB,2999.0,31,2999.0
华为+mate30pro,5G版(8G+128G)【华为无线充+华为AI音】,3007.0,31,6399.0
apple+iphonexs,【6期免息白条分期0首付】256G 全网通,3005.0,31,4799.0
锤子+坚果r1,全网通 6G+64G,3031.0,30,1289.0
华为+mate30pro,8GB+256GB（5G版）,3016.0,30,6899.0
荣耀+v20,24期免息版本（8G+128G）,3022.0,30,2199.0
oppo+reno,8G 256G,3030.0,30,1735.0
oppo+findx,8+512G,3029.0,30,4424.5
荣耀+magic2,全网通  8G+256G,3019.0,30,3299.0
apple+iphone8,全网通128G,3373.5,30,4011.0
apple+iphone8,全网通 64G,3023.0,30,3389.0
华为+mate20x,8GB + 256GB,3020.0,30,3999.0
华为+mate20pro,8G+128G 全网通（UD版 屏幕指纹）,3017.0,30,2910.4
华为+mate30,全网通(8G+128G),3015.0,30,4299.0
荣耀+20pro,（8G+256G）（24期免息零首付）,3048.0,29,3199.25
华为+nova4,全网通4G(6GB+128GB),3036.0,29,1239.0
荣耀+20,8G+128G,3044.0,29,1683.0
vivo+x27,超值套装,3034.0,29,2673.0
华为+nova6,8+128G 全网通（4g版）【白条免息】,3037.0,29,4899.05
魅族+16,8G+128G全网通,3042.0,29,2594.0
荣耀+8x,4GB+128GB,3383.5,29,880.1
努比亚+红魔,全网通(8G+128G)+向量保护套,3032.0,29,2149.0
apple+iphonexsmax,64G 全网通4G 赠原装充电器,3046.0,29,4752.0
荣耀+20,8G+256G,3056.0,28,1800.5
apple+iphone8,全网通256G,3712.0,28,4738.17
apple+iphone11promax,全网通512G,3671.67,28,12032.33
红米+k20pro,8GB+256GB全网通,3067.0,28,2148.25
apple+iphone11,256GB美版有锁激活移动电信,3804.2,28,6377.1
荣耀+20i,全网通(6GB+64GB),3058.0,28,999.9
小米+小米9se,8G+128G,3061.0,28,2799.0
一加+7pro,6G+128G全网通【明星单品】,3072.0,27,3799.0
华为+mate30pro,全网通（8GB+128GB）,3074.0,27,6399.0
荣耀+magic2,8GB+256GB  全网通,3076.0,27,1799.0
小米+mix2s,8GB+256GB 全网通4G,3075.0,27,1601.33
华为+nova6,全网通8+128GB（5G版）,3073.0,27,3799.0
荣耀+v30,5G版（8G+128G）,3070.0,27,3699.0
apple+iphonexs,全网通 256G 分期0首付 6期白条免息,3077.0,27,5493.5
apple+iphone11,【白条24期免息】128G,3081.0,27,7699.0
华为+nova5,全网通8GB+128GB【一年碎屏保障卡】,3071.0,27,2149.0
apple+iphonexs,256G【美版有锁激活】,3098.0,26,5228.5
华为+p30,6GB+128GB（下单送好礼）,3101.0,26,3388.0
apple+iphone8plus,64G全网通+180天店铺保修,3087.0,26,2543.5
apple+iphone8plus,256G全网通 白条12期免息0首付,3097.0,26,3697.25
小米+mix3,6+128GB 全网通4G,3085.0,26,1465.67
华为+mate30pro,全网通（8G+256G）5G版+1年碎屏险,3094.0,26,7132.33
华为+mate30,6GB+128GB 4G版全网通,3084.0,26,3274.0
华为+mate30,全网通(8GB 256GB),3100.0,26,5515.75
荣耀+20pro,8GB+128GB,3102.0,26,2155.33
荣耀+20,全网通(8GB+128GB),3082.0,26,1899.0
apple+iphone11promax,256GB有锁全新,3096.0,26,7513.0
华为+mate20pro,移动4G（UD版 8GB+128G）,3086.0,26,4599.0
黑鲨+,8G+256G 全网通,3099.0,26,1799.0
华为+mate30pro,8GB+128GB 全网通,3089.0,26,5252.33
小米+mix2s,【MIX2S】8RAM+256G  全网通,3088.0,26,1636.0
荣耀+10,全网通 6G+128G,3093.0,26,1812.2
华为+nova6,全网通4G版(8G+128G),3118.0,25,3199.0
apple+iphonex,64G 全网通4G【原装充电器】,3105.0,25,3208.0
荣耀+20i,全网通 4GB+128GB,3107.0,25,1199.0
华为+mate20,移动全网通 6G+128G（到手低至2599）,3104.0,25,3199.0
小米+mix3,全网通（8+128G）,3108.0,25,2999.0
华为+nova6,5G版（8+256G）全网通,3112.0,25,4199.0
华为+nova5,全网通 8G+256G,3121.0,25,2399.0
华为+mate30pro,全网通4G(8GB+256GB)【赠无线充和手环】,3103.0,25,6299.0
华为+mate20x,8GB+256GB,3522.5,25,4161.75
华为+mate20x,全网通8+256G,3119.0,25,5149.0
华为+p30,6G+128G全网通,3141.0,24,3388.0
vivo+u1,超值套装,3137.0,24,849.0
荣耀+v30,全网通(6+128G),3145.0,24,3311.75
apple+iphone8plus,256G白条6期免息,3126.0,24,3545.25
apple+iphone11,全网通64G+1年碎屏保,3688.5,24,6801.34
一加+7pro,12G+256G全网通【明星单品】,3135.0,24,4499.0
锤子+坚果pro3,8+128GB,3129.0,24,2735.67
apple+iphonex,256G+赠苹果原装充电器,3131.0,24,4999.0
apple+iphone7,全网通 128G（分期3期免息）,3133.0,24,3624.0
华为+mate20pro,6G+128G 全网通(3D面部识别),3130.0,24,2599.0
apple+iphone11,256G美版有锁激活移动电信,3128.0,24,7125.5
红米+note8,全网通(8G+256G),3142.0,24,1621.33
华为+p30,全网通4G(8GB+256GB),3138.0,24,4988.0
华为+nova5,全网通8G+256G,3144.0,24,2399.0
荣耀+10,6G+64G全网通,3157.0,23,1891.0
华为+mate30pro,8+256G（手滑党套餐版）,3154.0,23,7049.0
魅族+16,6G+128G,3163.0,23,1774.67
红米+note8,(6G RAM+64G ROM),3165.0,23,1074.67
联想+z5pro,Z5Pro GT855版6+128GB,3156.0,23,1799.0
荣耀+20,8GB+256GB,3477.5,23,1862.88
华为+p30,6+128G 全网通,3633.0,23,3443.5
华为+mate30pro,8GB+256GB【4G版全网通】,3150.0,23,5199.0
荣耀+magic2,全网通(8G+256G),3162.0,23,3099.0
三星+galaxys10,S版 128G,3187.0,22,4199.0
小米+mix2s,6G+128G全网通,3191.0,22,1179.0
华为+mate30,全网通8GB+128GB(5G版),3192.0,22,4999.0
apple+iphonexr,【6期免息白条分期0首付】64G 全网通,3707.33,22,3914.0
红米+k20,(8G RAM+256G ROM),3175.0,22,1892.33
apple+iphonexr,128G 全网通 18W PD快充套装版,3173.0,22,3782.33
oppo+a5,3GB+32GB 全网通,3182.0,22,531.5
红米+note8,全网通（6G+128G）,3176.0,22,1338.0
一加+6t,6G+64G 全网通,3170.0,22,1555.0
华为+mate20x,8+256G(全网通免息版）,3181.0,22,6999.0
荣耀+20,全网通（4GB+64GB）,3177.0,22,1099.0
荣耀+20pro,8GB+256GB,3184.0,22,2299.0
华为+畅享10plus,4G RAM+128G ROM,3171.0,22,1399.0
apple+iphone7,32G全网通（12期白条免息）,3169.0,22,1432.33
荣耀+v30,全网通 8GB+256GB 碎屏险套装,3197.0,21,4199.0
apple+iphone11,【白条24期免息】64G,3212.0,21,6999.0
华为+mate30pro,（8G+512G）,3201.0,21,7899.0
apple+iphonex,128G 0首付 6期白条分期免息手机,3207.0,21,4049.0
三星+galaxys10+,S版 128G,3203.0,21,4799.0
华为+畅享10plus,全网通（6G+128G）+1年碎屏险,3209.0,21,1799.0
华为+nova4,全网通4G(4GB+128GB),3210.0,21,1112.33
荣耀+20,4G+64G全网通咨询赠一年影视会员观影权益,3193.0,21,1099.8
华为+mate20x,全网通 (8G+256G)咨询到手价4299,3199.0,21,6299.0
一加+7,12G+256G【碎屏保+银耳套装】,3205.0,21,5499.0
华为+p30,全网通4G(8GB+512GB),3213.0,20,5788.0
apple+iphone8plus,全网通256G【3期免息】,3219.0,20,5999.0
荣耀+10,6G+64G全网通4G,3217.0,20,958.0
apple+iphonex,【12期免息白条分期0首付】256G 全网通,3223.0,20,4149.0
apple+iphone7,32G 全网通 分期0首付 12期白条免息,3216.0,20,1838.0
apple+iphonex,【12期免息白条分期0首付】64G 全网通,3224.0,20,3708.0
apple+iphone11,限时24期免息0首付/全网通 256GB,3234.0,20,7488.0
华为+mate30pro,8GB+256GB【5G版】,3230.0,20,6932.33
红米+k20pro,（8GB+512GB）,3214.0,20,2619.0
apple+iphonex,512G 全网通『赠全新苹果充电器』,3221.0,20,5843.5
荣耀+10,全网通 6G+128GB+魅族EP-21耳机,3218.0,20,1473.0
华为+nova5,全网通（8G+256G),3233.0,20,2399.0
华为+mate20pro,8GB+256GB（UD）,3226.0,20,3188.0
华为+nova6,瑞兽礼盒,3243.0,19,3829.0
华为+mate30,8GB+128GB（5G无线充套装版）,3262.0,19,4999.0
apple+iphone11promax,全网通 256G,3261.0,19,10319.0
红米+7,3G+32G,3237.0,19,648.0
华为+p30,全网通+1年碎屏险（8G+128G）,3560.5,19,4168.0
小米+mix3,6G+128GB 全网通,3253.0,19,1584.67
oppo+findx,8+256G,3244.0,19,5734.0
荣耀+v20,全网通 8G+128G (一年屏碎险套装),3238.0,19,2359.0
apple+iphonexsmax,512G全网通『赠苹果原装充电器』,3250.0,19,6099.0
华为+畅享9,4G+64G （移动全网通）,3235.0,19,949.0
apple+iphonex,256G 全网通4G【6期免息】,3987.5,19,4008.38
荣耀+9x,4GB+64GB,3259.0,19,980.0
华为+mate20x,8+256G（月付433元 白条12期免息）,3248.0,19,4899.0
黑鲨+,8G+256G,3249.0,19,2621.22
一加+7,【银耳套装】,3240.0,19,5299.0
华为+畅享9,(6G RAM+64G ROM),3839.5,19,995.33
apple+iphone11promax,64GB有锁全新,3251.0,19,6463.0
华为+mate30,全新正品行货（8G+128G）送无线充,3239.0,19,4990.43
华为+nova6,8GB+128GB【4G版】,3689.5,18,4049.0
华为+mate30pro,8GB+512GB全网通（5G版）,3282.0,18,7919.0
美图+t9,4G+64G 全网通,3782.5,18,1012.09
apple+iphonexr,128G 官方在保,3275.0,18,4066.0
apple+iphone8plus,全网通 128G,3653.0,18,5017.34
apple+iphonex,64G白条6期免息,3284.0,18,3477.5
oppo+reno,6G 256G,3278.0,18,1560.0
红米+8a,全网通3GB+32GB,3294.0,18,630.0
华为+nova5,碎屏险套餐,3295.0,18,1899.0
华为+nova5,全网通 (8G+128G)24期免息,3286.0,18,2099.0
