,title,store,type,sells,price
624,['【二手9成新】苹果4S'],['源发胜二手商品专营店'],8G  联通3G移动2G,195,203.0
625,['【二手95新】Huawei/华为 P20 '],['马上优品二手商品旗舰店'],全网通(6G RAM+64G ROM),195,1385.71
626,['【二手9成新】苹果6sPlus'],['翱行二手商品专营店'],128G 全网通,195,1458.25
627,['【二手9成新】华为 mate10 '],['鑫都二手手机专营店'],4GB+64GB,195,1429.4
628,['【二手9成新】苹果6s Apple iPhone 6s 4.7英寸 国行二手'],['源发胜二手商品专营店'],64G 全网通,194,1000.5
629,['【二手9成新】vivo Y93 水滴屏全面屏 移动联通电信全网通4G'],['真不同二手商品专营店'],4GB+64GB 全网通,193,646.0
630,['【超级爆款】华为（HUAWEI）畅享Max 9重保障全面屏大屏游戏'],['华信通手机专营店'],全网通(6GB+128GB),192,1228.0
631,['小米（MI） 红米note5 移动联通电信全网通4G 双卡双待 智能'],['伟德手机专营店'],全网通6G+64G,192,1041.0
632,['OPPO A11【到手1299起】骁龙665 千元四摄全面屏拍照游戏'],['OPPO官方直营旗舰店'],标配版,192,1543.44
633,['OPPO A11x'],['OPPO手机乐良专卖店'],超值套装,191,1671.73
634,['【二手9成新】vivo X23 水滴屏全面屏'],['丰泽优品二手商品专营店'],全网通(6G RAM+128G ROM),191,1696.0
635,['【二手9成新】vivo NEX '],['闲至优品二手手机旗舰店'],8GB+128GB（710）,191,1712.0
636,['【二手9成新】Apple  iPhone 6s 苹果6s 二手'],['泰业优品二手手机旗舰店'],32G 全网通,190,851.0
637,['【二手9成新】华为（HUAWEI） Mate10 安卓'],['天天优品二手商品专营店'],全网通(4G RAM+64G ROM),189,978.0
638,['【二手95新】Apple iPhone6s Plus 苹果6sp 二手苹果6SP 二手'],['乐亨优品二手商品专营店'],128G全网通+180天店铺保修,189,1598.0
639,['【二手9成新】苹果8'],['翱行二手商品专营店'],64G 12期免息,189,2163.0
640,['【二手95新】三星（SAMSUNG）Galaxy Note9（SM-N9600）二手'],['发动机优品二手手机专营店'],6G+128G 全网通,189,2749.0
641,['【二手9成新】Huawei/华为P10 Plus '],['优锋派二手商品专营店'],6G+64G全网通4G,189,849.0
642,['【二手9成新】三星 Galaxy Note8 N9500 二手三星note8'],['智达二手手机专营店'],6G+64G 全网通4G,188,1855.5
643,['OPPO A11 '],['OPPO盈毅手机专卖店'],标配（蓝牙耳机）,188,1486.5
644,['【二手9成新】三星S9+SM-G9650/DS 全网通曲面屏智能'],['文海二手商品专营店'],6G+64G（全网通）赠送三星充电器套装,188,2188.0
645,['ROG游戏'],['茄子手机旗舰店'],经典版 (12GB+ 512GB)赠多重好礼,188,7157.0
646,['【二手95新】vivo X23 水滴屏全面屏 游戏'],['马上优品二手商品旗舰店'],全网通(6G RAM+128G ROM),188,1655.0
647,['三星（SAMSUNG） W2018 翻盖智能商务'],['佳沪手机旗舰店'],全网通(6G+64G),187,7388.0
648,['【二手9成新】华为 P20 pro '],['鑫都二手手机专营店'],6GB+64GB,187,1856.71
649,['【二手9成新】华为 HUAWEI Mate 10 Pro 全面屏徕卡双摄游戏'],['真不同二手商品专营店'],6GB+128GB 全网通,186,1424.0
650,['【二手9成新】华为 P20 pro '],['鑫都二手手机专营店'],6GB+128GB,184,1989.57
651,['【二手9成新】苹果6 Apple iPhone6   国行二手'],['源发胜二手商品专营店'],64G  全网通,183,781.33
652,['【二手9成新】 苹果6s Plus二手苹果 iPhone6s Plus 二手'],['发动机优品二手手机专营店'],32G 全网通,181,1099.0
653,['【二手95新】华为p20 安卓智能拍照游戏'],['零度二手商品专营店'],6GB+128GB,181,1634.71
654,['华为（HUAWEI） Mate10 '],['优品美手机专营店'],全网通4G(4GB+64GB),180,1799.0
655,['新款大内存八核小辣椒P60安卓智能'],['广中达官方旗舰店'],6G+128G,179,899.0
656,['【二手9成新】HUAWEI/华为 Mate9 Pro '],['盛世二手手机专营店'],6GB+128GB 全网通,179,1268.67
657,['【二手9成新】苹果5s Apple iPhone5s二手'],['源发胜二手商品专营店'],16G A1533电信3G,178,444.67
658,['【二手9成新】三星（SAMSUNG）Galaxy S8+ G9550曲面屏二手'],['九九二手商品专营店'],4+64G【全网通】S8+带原装充电器,177,1430.0
659,['荣耀play3'],['疆界互联旗舰店'],6GB+64GB全网通咨询赠一年影视会员观影权益,176,1099.8
660,['联想K5 Note'],['世云手机专营店'],4GB+64GB,175,599.0
661,['【立减200】华为'],['易销科技手机专营店'],4G+128G,174,1299.0
662,['【二手9成新】三星（SAMSUNG）Galaxy S8 S8+ G9550/9500曲面屏 二手'],['泰业优品二手手机旗舰店'],64G 全网通+三星闪充(S8),173,1399.0
663,['华为荣耀Play3'],['众宇通手机专营店'],全网通(4GB 64GB),173,899.0
664,['华为（HUAWEI） P20 Pro 全面屏'],['优品美手机专营店'],全网通4G(6G+64GB),171,2340.67
665,['【二手9成新】华为'],['腾龙二手商品专营店'],3+32G 移动4G,171,368.0
666,['【二手9成新】华为'],['腾龙二手商品专营店'],3+16G 移动4G版,171,327.75
667,['【二手9成新】vivo x21i '],['丰泽优品二手商品专营店'],6GB+64GB,170,898.0
668,['华为（HUAWEI） nova2s 全网通'],['银河信业专营店'],4GB+64GB[全网通版],169,1299.0
669,['【二手9成新】 华为'],['腾龙二手商品专营店'],高配版3+64G 电信版,169,452.6
670,['【二手9成新】苹果x'],['好机汇二手商品专营店'],64G 全网通,169,3249.0
671,['【二手95新】苹果X'],['翱行二手商品专营店'],64G 白条12期免息,169,3668.5
672,['【二手95新】华为p20 安卓智能拍照游戏'],['零度二手商品专营店'],6GB+64GB,168,1397.57
673,['【二手9成新】Apple iPhone 6s Plus 苹果6sPlus 二手'],['海之博优品二手商品专营店'],16G 全网通,166,923.0
674,['【二手9成新】苹果6Plus'],['翱行二手商品专营店'],128G 全网通,166,1258.0
675,['【二手95新】Huawei/华为 P20 Pro '],['泰业优品二手手机旗舰店'],全网通(6G RAM+64G ROM),165,1665.67
676,['【二手9成新】三星 Galaxy S6 Edge+（G9280）二手三星S6edge+'],['爱悠品二手商品专营店'],4G+32G 全网通4G,163,981.5
677,['【二手9成新】苹果/iPhone6s 苹果6s Plus 二手苹果6SP 二手'],['乐亨优品二手商品专营店'],128G 全网通+店铺保修,163,1560.75
678,['索爱（soaiy）T618C 雅黑色 电信版 直板老人'],['索爱（soaiy）手机京东自营旗舰店'],移动联通版,162,168.0
679,['【二手95新】华为（HUAWEI）P20全面屏'],['机窝窝二手商品专营店'],6+64G全网通,162,1349.0
680,['华为（HUAWEI） Mate10 移动4G+全网通4G智能'],['久汇通官方旗舰店'],移动4G（6G+128G）,162,2799.0
681,['【二手9成新】三星 Galaxy Note8 N9500 二手三星note8'],['智达二手手机专营店'],6G+128G 全网通4G,162,1973.0
682,['【二手9成新】华为'],['腾龙二手商品专营店'],2+16G 移动版,161,255.0
683,['【二手99新】三星 Galaxy S8+ （SM-G9550）全视曲面屏'],['三星二手手机旗舰店'],64G,161,1899.0
684,['【二手9成新】苹果6'],['闪搜二手手机专营店'],64G 全网通+一年碎屏险,160,965.0
685,['华为（HUAWEI）荣耀20s'],['优品美手机专营店'],全网通(6GB+128GB),160,1599.0
686,['华为（HUAWEI）荣耀play GT加速游戏'],['优品美手机专营店'],全网通4G（6GB+64GB）,160,1299.0
687,['【二手9成新】三星 Galaxy S9 （SM-G9600/DS）全视曲面屏双卡全网通智能二手'],['文海二手商品专营店'],4+64G（全网通）赠送三星充电器套装,160,2018.0
688,['【二手9成新】Apple iPhone SE 苹果se 二手'],['马上优品二手商品旗舰店'],64G 全网通+碎屏无忧,159,907.25
689,['【二手9成新】Apple iPhone6 苹果6 智能二手'],['福汇优品二手手机专营店'],32G 全网通,159,698.0
690,['华为（HUAWEI） 荣耀9i 全网通移动联通电信4G全面屏'],['佩娟手机专营店'],4+64GB,159,989.0
691,['【二手95新】三星 Galaxy Note8 N9500 二手三星note8'],['智达二手手机专营店'],6G+128G 全网通4G,159,1995.33
692,['三星（SAMSUNG） Galaxy S8+（SM-G9550）全视曲面屏'],['明日数码旗舰店'],6G+128G 全网通,159,3949.0
693,['【二手9成新】iPhone SE 苹果SE 4英寸智能二手'],['福汇优品二手手机专营店'],16G 全网通,159,653.0
694,['【24期免息版来袭】华为'],['迪信通官方旗舰店'],8GB+128GB【24期免息限量抢】,158,1999.0
695,['【二手9成新】Apple iPhone 6s Plus苹果6s plus 二手'],['泰业优品二手手机旗舰店'],64G 全网通6期免息,158,1327.0
696,['【二手9成新】Apple iPhone 6s'],['同城帮二手商品专营店'],64GB 全网通4G,157,914.0
697,['【二手9成新】Apple iPhone 6s Plus苹果6s plus 二手'],['泰业优品二手手机旗舰店'],128G 全网通,156,1599.0
698,['【二手95新】vivo X23 '],['闲至优品二手手机旗舰店'],128G 全网通（移动优先）版,156,1398.44
699,['【现货速发】6GB运行朵唯新款智能'],['欧申达手机专营店'],全网通4G(6+64G),154,699.0
700,['【二手9成新】一加5t'],['梦马二手商品专营店'],6+64G 全网通,154,1187.67
701,['【二手9成新】Apple iPhone6s Plus 苹果6s plus '],['福汇优品二手手机专营店'],64G 全网通【6期白条免息】,153,1283.0
702,['【二手95新】三星 W2018 二手三星W2018'],['智达二手手机专营店'],6G+64G 全网通4G,153,5841.5
703,['小米红米8 '],['佳沪手机旗舰店'],全网通3G+32G,152,681.33
704,['【二手9成新】锤子（smartisan） 坚果Pro2 安卓智能'],['扬帆二手商品专营店'],6+128G全网通,150,1088.0
705,['【二手95新】vivo X23 水滴屏全面屏 游戏'],['真不同二手商品专营店'],8G+128G 全网通,150,1702.44
706,['【二手9成新】Apple iPhone6s 苹果6s 智能二手'],['诚嘉优品二手手机专营店'],32G 全网通,149,836.0
707,['【二手9成新】【现货秒发】vivo Y93 水滴屏全面屏 移动联通电信全网通4G'],['悦粤二手商品专营店'],3+64GB,148,595.0
708,['【二手99新】三星（SAMSUNG）Galaxy 三星S8 三星'],['三星二手手机专卖店'],4G+64G 全网通+原厂充电器套装,148,1609.0
709,['【二手9成新】华为HUAWEI honor荣耀9i拍照'],['莱森德二手商品专营店'],4+128G,147,838.0
710,['荣耀畅玩8A 华为智能老人'],['佳沪手机旗舰店'],全网通3G+64G,147,749.0
711,['自营 AGM X2 全网通4G 战狼户外三防智能'],['AGM京东自营官方旗舰店'],6G+128G,147,2649.0
712,['【二手95新】苹果XR'],['翱行二手商品专营店'],64G 全网通,146,3558.0
713,['【二手9成新】荣耀 Play 游戏'],['鑫都二手手机专营店'],6GB+64GB,146,1068.0
714,['小米（MI） 小米6X 拍照'],['京铠玄手机旗舰店'],6+128G 全网通,146,1258.0
715,['朵唯（DOOV） D520 移动联通翻盖老人'],['形派手机旗舰店'],电信版,146,178.0
716,['【二手95新】华为 HUAWEI P20 AI智慧徕卡双摄全面屏二手游戏'],['发动机优品二手手机专营店'],6G+128G 全网通,146,1599.0
717,['纽曼（Newman）V998 耀石黑 4G全网通移动联通电信 智能翻盖老人'],['纽曼京东自营官方旗舰店'],功能机,145,299.0
718,['【二手9成新】小米（MI） 红米Note4X'],['创信誉二手商品专营店'],3GB+32GB 全网通4G,145,398.0
719,['三星（SAMSUNG） 三星 W2018（SM-W2018）翻盖智能'],['掌视界数码旗舰店'],全网通(6G+256G),144,12184.0
720,['华为（HUAWEI） nova2s 全面屏NFC'],['冰之凯盛手机专营店'],全网通（4G+64G）,144,1340.75
721,['【二手95新】小米（MI）小米Mix2 '],['闲至优品二手手机旗舰店'],6GB+64GB（精选）,144,999.0
722,['努比亚 nubia Z20 全网通4G'],['聚捷联盛手机旗舰店'],8GB+128GB,143,2699.0
723,['【二手9成新】Apple  iPhone 6s 苹果6s 二手'],['泰业优品二手手机旗舰店'],64G 全网通6期免息,142,1099.0
724,['CONQUEST 征服 S12 户外三防智能数字模拟对讲'],['CONQUEST旗舰店'],DMR数模对讲版,142,3388.0
725,['【二手9成新】苹果8'],['好机汇二手商品专营店'],256G 全网通,142,2575.5
726,['【立减200】华为'],['易销科技手机专营店'],6G+128G,141,1399.0
727,['【二手9成新】vivo Y93 水滴屏全面屏 移动联通电信全网通4G'],['真不同二手商品专营店'],3GB+64GB 全网通,140,596.0
728,['【二手9成新】苹果6 Apple iPhone6   国行二手'],['源发胜二手商品专营店'],32G  全网通,139,751.33
729,['【二手9成新】苹果（Apple ）6  iPhone 6 二手'],['沪上优品二手商品专营店'],64G 三网通4G,139,797.67
730,['华为 荣耀畅玩8A 移动联通电信全网通4G 全面屏智能老人老年学生'],['欧霖爵手机旗舰店'],（3G+64G）,139,809.0
731,['【二手99新】三星（SAMSUNG）Galaxy三星S10+ 二手'],['三星二手手机专卖店'],8G+128G 全网通+原厂充电器套装,138,4199.0
732,['【二手9成新】华为（HUAWEI）P20 Pro 全面屏徕卡三摄智能二手'],['天天优品二手商品专营店'],全网通(6G RAM+64G ROM),138,1598.0
733,['【二手9成新】苹果6'],['翱行二手商品专营店'],128G 全网通,137,988.0
734,['【二手95新】vivo X21 二手'],['真不同二手商品专营店'],6GB+64GB,136,1081.17
735,['【二手9成新】苹果6sPlus'],['翱行二手商品专营店'],64G 全网通 白条12期免息,136,1336.0
736,['【二手9成新】Apple iPhone6s Plus 苹果6sPlus 二手'],['瓜子二手商品专营店'],16G 全网通,135,958.5
737,['【二手9成新】华为HUAWEI honor荣耀9i拍照'],['莱森德二手商品专营店'],4+64G,134,698.0
738,['【二手9成新】苹果8 Plus'],['翱行二手商品专营店'],256G 全网通 白条12期免息,134,3594.0
739,['【二手99新】三星（SAMSUNG）Galaxy三星S9+ 三星'],['三星二手手机专卖店'],6G+128G 全网通+原厂充电器套装,134,2699.0
740,['【二手9成新】一加6'],['辰帆优品二手手机专营店'],全网通 8G+128G,133,1412.33
741,['【二手9成新】Apple iPhone 6s Plus 苹果6sPlus二手'],['丰泽优品二手商品专营店'],16G 全网通,132,913.0
742,['【二手95新】Huawei/华为 P20 Pro '],['闲至优品二手手机旗舰店'],6GB+256GB,131,2199.0
743,['荣耀play3华为'],['京铠玄手机旗舰店'],6+64G全网通,131,1174.0
744,['新款大内存八核小辣椒P60安卓智能'],['广中达官方旗舰店'],6G+64G,131,769.0
745,['红鸟H2儿童'],['红鸟手机官方旗舰店'],移动 高配版 豪华套餐#双电池+8G内存卡,131,149.0
746,['自营 AGM H1 户外三防智能'],['AGM京东自营官方旗舰店'],礼品版4G+64G,130,2199.0
747,['华为（HUAWEI）荣耀play GT加速游戏'],['优品美手机专营店'],全网通4G（6GB+128GB）,130,1499.0
748,['【二手9成新】苹果X'],['翱行二手商品专营店'],64G 全网通 白条12期免息,130,3479.0
749,['【二手9成新】苹果6s'],['翱行二手商品专营店'],128G 全网通,130,1158.0
750,['荣耀play3'],['新松联手机旗舰店'],全网通 6GB+64GB,129,998.75
751,['【二手9成新】华为 mate9 HUAWEI 徕卡双镜头'],['莱森德二手商品专营店'],6+128G,129,1058.0
752,['【二手9成新】Apple iphone 6 Plus 苹果6plus 二手'],['马上优品二手商品旗舰店'],128G 全网通,128,1178.67
753,['小米 Redmi 红米K30 王一博同款'],['茄子手机旗舰店'],全网通4G(8GB+256GB),128,2132.33
754,['小米 红米 Redmi 8 '],['聚捷联盛手机旗舰店'],4GB+64GB,128,749.0
755,['【二手9成新】Apple iPhone 6s Plus 苹果6s Plus二手 苹果'],['诚嘉优品二手手机专营店'],64G 全网通,127,1188.5
756,['索爱（soaiy）Z8 玫瑰金 翻盖老人'],['索爱（soaiy）手机京东自营旗舰店'],电信版,126,289.0
757,['索爱（soaiy）T618C 雅黑色 电信版 直板老人'],['索爱（soaiy）手机京东自营旗舰店'],电信版,126,179.0
758,['【二手9成新】华为 mate9 HUAWEI 徕卡双镜头'],['莱森德二手商品专营店'],4+64G,126,798.0
759,['【二手9成新】Apple iPhone SE 苹果se 二手'],['八方优品二手手机专营店'],32G 全网通,125,998.4
760,['【二手9成新】Apple iPhone 6s Plus  苹果6sp二手 苹果'],['同城帮二手商品专营店'],32GB 全网通4G,125,1199.0
761,['努比亚Z20 '],['淘金手机专营店'],全网通 (8G+128G),125,2665.67
762,['【二手9成新】苹果x'],['好机汇二手商品专营店'],256G 全网通,124,3699.0
763,['【二手9成新】苹果8'],['翱行二手商品专营店'],256G 全网通,124,2553.0
764,['【立减200】华为'],['易销科技手机专营店'],6G+256G,124,1799.0
765,['【二手9成新】三星 Galaxy Note8（SM-N9500）二手'],['九九二手商品专营店'],6+64G【全网通4G】带原装充电器,124,1666.0
766,['自营 AGM X2 全网通4G 战狼户外三防智能'],['AGM京东自营官方旗舰店'],6G+64G,122,2949.0
767,['三星（SAMSUNG） W2019 翻盖智能商务'],['佳沪手机旗舰店'],全网通(6GB+256GB),122,12888.0
768,['【二手9成新】Apple iPhone6 苹果6 智能二手'],['福汇优品二手手机专营店'],64G 全网通,121,747.33
769,['CONQUEST 征服 S12 户外三防智能数字模拟对讲'],['CONQUEST旗舰店'],标准版（软件对讲）,120,2988.0
